Time	Price	Holding	Value	Funds	Shares	PeriodRate	ExpectedGain	TotalInput	Target	Diff	EndValue	Realized	TotalValue	Liquid	Profit
2020-01-27T12:35:00.595Z	8712.78	0.05736437	499.80	10	0.00114523	0.00004349	0.0213	500	500.53	-0.73	509.80	0.00	509.80	9.8	1.96%
2020-01-27T16:35:01.935Z	8762.77	0.05850960	512.71	(10)	-0.00114117	0.0000435	0.0218	500	510.55	2.15	502.71	10.00	512.71	12.71	2.54%
2020-01-27T20:35:01.262Z	8940.99	0.05736843	512.93	10	0.00111621	0.00004349	0.0222	510	520.57	-7.64	522.93	10.00	532.93	22.93	4.50%
2020-01-28T00:35:00.672Z	8971.04	0.05848464	524.67	10	0.00111247	0.00004349	0.0226	520	530.59	-5.92	534.67	10.00	544.67	24.67	4.74%
2020-01-28T04:35:00.568Z	9095.99	0.05959711	542.09	(10)	-0.00109938	0.00004349	0.0231	520	540.61	1.48	532.09	20.00	552.09	32.09	6.17%
2020-01-28T08:35:00.913Z	8984.88	0.05849773	525.60	10	0.00111075	0.00004349	0.0235	530	550.63	-25.04	535.60	20.00	555.60	25.6	4.83%
2020-01-28T12:35:00.620Z	9007.17	0.05960848	536.90	10	0.00110802	0.00004349	0.0239	540	560.65	-23.75	546.90	20.00	566.90	26.9	4.98%
2020-01-28T16:35:01.075Z	8985.13	0.06071650	545.55	10	0.00111086	0.00004349	0.0244	550	570.67	-25.13	555.55	20.00	575.55	25.55	4.65%
2020-01-28T20:35:00.945Z	9062.97	0.06182736	560.34	10	0.00110118	0.00004349	0.0248	560	580.69	-20.36	570.34	20.00	590.34	30.34	5.42%
2020-01-29T00:35:00.635Z	9355.09	0.06292854	588.70	10	0.0010668	0.00004349	0.0253	570	590.72	-2.01	598.70	20.00	618.70	48.7	8.54%
2020-01-29T04:35:00.648Z	9331.69	0.06399534	597.18	10	0.00106952	0.00004349	0.0257	580	600.75	-3.56	607.18	20.00	627.18	47.18	8.13%
2020-01-29T08:35:00.676Z	9358.77	0.06506486	608.93	10	0.00106638	0.00004349	0.0261	590	610.78	-1.85	618.93	20.00	638.93	48.93	8.29%
2020-01-29T16:35:00.753Z	9315.42	0.06613124	616.04	10	0.00107102	0.00008699	0.0531	600	620.83	-4.79	626.04	20.00	646.04	46.04	7.67%
2020-01-29T20:35:00.666Z	9358.67	0.06720226	628.92	10	0.00106639	0.00004349	0.0270	610	630.86	-1.93	638.92	20.00	658.92	48.92	8.02%
2020-01-30T00:35:00.617Z	9216.87	0.06826865	629.22	10	0.0010827	0.00004349	0.0274	620	640.89	-11.66	639.22	20.00	659.22	39.22	6.33%
2020-01-30T04:35:05.309Z	9328.75	0.06935135	646.96	10	0.00106981	0.00004351	0.0279	630	650.92	-3.96	656.96	20.00	676.96	46.96	7.45%
2020-01-30T08:35:00.672Z	9349.98	0.07042116	658.44	10	0.00106738	0.00004348	0.0283	640	660.95	-2.51	668.44	20.00	688.44	48.44	7.57%
2020-01-30T12:35:00.604Z	9355.89	0.07148854	668.84	10	0.00106671	0.00004349	0.0287	650	670.98	-2.14	678.84	20.00	698.84	48.84	7.51%
2020-01-30T16:35:00.719Z	9251.46	0.07255525	671.24	10	0.00107832	0.00004349	0.0292	660	681.01	-9.77	681.24	20.00	701.24	41.24	6.25%
2020-01-30T20:35:00.652Z	9561.00	0.07363357	704.01	(10)	-0.0010465	0.00004349	0.0296	660	691.04	12.97	694.01	30.00	724.01	64.01	9.70%
2020-01-31T00:35:00.972Z	9504.90	0.07258707	689.93	10	0.00104998	0.00004349	0.0301	670	701.07	-11.14	699.93	30.00	729.93	59.93	8.94%
2020-01-31T04:35:00.979Z	9427.72	0.07363705	694.23	10	0.00105845	0.00004349	0.0305	680	711.10	-16.87	704.23	30.00	734.23	54.23	7.98%
2020-01-31T08:35:00.667Z	9355.27	0.07469550	698.80	10	0.00106678	0.00004349	0.0309	690	721.13	-22.33	708.80	30.00	738.80	48.8	7.07%
2020-01-31T12:35:00.635Z	9300.84	0.07576228	704.65	10	0.00107303	0.00004349	0.0314	700	731.16	-26.51	714.65	30.00	744.65	44.65	6.38%
2020-01-31T16:35:00.663Z	9301.55	0.07683531	714.69	10	0.00107294	0.00004349	0.0318	710	741.19	-26.5	724.69	30.00	754.69	44.69	6.29%
2020-01-31T20:35:00.727Z	9286.56	0.07790825	723.50	10	0.00107467	0.00004349	0.0322	720	751.22	-27.72	733.50	30.00	763.50	43.5	6.04%
2020-02-01T00:35:02.755Z	9350.95	0.07898292	738.57	10	0.00106727	0.0000435	0.0327	730	761.25	-22.69	748.57	30.00	778.57	48.57	6.65%
2020-02-01T02:35:02.948Z	9448.71	0.08005019	756.37	10	0.00105619	0.00002175	0.0166	740	771.27	-14.9	766.37	30.00	796.37	56.37	7.62%
2020-02-01T05:35:03.735Z	9394.99	0.08110638	761.99	10	0.00106227	0.00003262	0.0252	750	781.30	-19.3	771.99	30.00	801.99	51.99	6.93%
2020-02-01T08:35:01.187Z	9382.96	0.08216865	770.99	10	0.00106363	0.00003261	0.0255	760	791.33	-20.34	780.99	30.00	810.99	50.99	6.71%
2020-02-01T11:35:00.556Z	9332.18	0.08323228	776.74	10	0.00106944	0.00003262	0.0258	770	801.36	-24.62	786.74	30.00	816.74	46.74	6.07%
2020-02-01T14:35:00.534Z	9307.35	0.08430172	784.63	10	0.00107227	0.00003262	0.0261	780	811.39	-26.76	794.63	30.00	824.63	44.63	5.72%
2020-02-01T17:35:00.520Z	9399.03	0.08537399	802.43	10	0.00106189	0.00003262	0.0265	790	821.42	-18.98	812.43	30.00	842.43	52.43	6.64%
2020-02-01T20:35:00.547Z	9365.22	0.08643588	809.49	10	0.00106564	0.00003262	0.0268	800	831.45	-21.96	819.49	30.00	849.49	49.49	6.19%
2020-02-01T23:35:00.856Z	9375.18	0.08750152	820.34	10	0.00106451	0.00003262	0.0271	810	841.48	-21.13	830.34	30.00	860.34	50.34	6.21%
2020-02-02T02:35:00.555Z	9241.72	0.08856603	818.50	10	0.00107988	0.00003262	0.0274	820	851.51	-33	828.50	30.00	858.50	38.5	4.70%
2020-02-02T15:54:53.720Z	9460.00	0.08964591	848.05	10	0.00105497	0.00014496	0.1234	830	861.63	-13.58	858.05	30.00	888.05	58.05	6.99%
2020-02-02T17:35:00.387Z	9437.41	0.09070088	855.98	10	0.00105749	0.00001814	0.0156	840	871.65	-15.66	865.98	30.00	895.98	55.98	6.66%
2020-02-02T20:35:00.604Z	9447.01	0.09175837	866.84	10	0.00105642	0.00003262	0.0284	850	881.68	-14.84	876.84	30.00	906.84	56.84	6.69%
2020-02-02T23:35:00.951Z	9336.86	0.09281479	866.60	10	0.00106888	0.00003262	0.0288	860	891.71	-25.11	876.60	30.00	906.60	46.6	5.42%
2020-02-03T02:35:00.502Z	9422.99	0.09388367	884.66	10	0.00105911	0.00003262	0.0291	870	901.74	-17.07	894.66	30.00	924.66	54.66	6.28%
2020-02-03T05:35:00.916Z	9408.79	0.09494278	893.30	10	0.00106071	0.00003262	0.0294	880	911.77	-18.47	903.30	30.00	933.30	53.3	6.06%
2020-02-03T08:35:03.999Z	9375.13	0.09600349	900.05	10	0.00106406	0.00003263	0.0297	890	921.80	-21.75	910.05	30.00	940.05	50.05	5.62%
2020-02-03T11:35:03.432Z	9335.00	0.09706755	906.13	10	0.00106909	0.00003262	0.0301	900	931.83	-25.7	916.13	30.00	946.13	46.13	5.13%
2020-02-03T14:35:02.086Z	9321.51	0.09813664	914.78	10	0.00107064	0.00003262	0.0304	910	941.86	-27.08	924.78	30.00	954.78	44.78	4.92%
2020-02-03T17:35:04.656Z	9272.70	0.09920728	919.92	10	0.00107628	0.00003263	0.0307	920	951.89	-31.97	929.92	30.00	959.92	39.92	4.34%
2020-02-03T20:35:03.804Z	9314.67	0.10028356	934.11	10	0.00107143	0.00003262	0.0310	930	961.92	-27.81	944.11	30.00	974.11	44.11	4.74%
2020-02-03T23:35:04.603Z	9279.41	0.10135499	940.51	10	0.0010755	0.00003262	0.0314	940	971.95	-31.44	950.51	30.00	980.51	40.51	4.31%
2020-02-04T02:35:03.705Z	9282.39	0.10243049	950.80	10	0.00107502	0.00003262	0.0317	950	981.98	-31.18	960.80	30.00	990.80	40.8	4.29%
2020-02-04T05:35:00.564Z	9246.72	0.10350551	957.09	10	0.0010793	0.00003261	0.0320	960	992.01	-34.93	967.09	30.00	997.09	37.09	3.86%
2020-02-04T08:35:00.581Z	9243.45	0.10458481	966.72	10	0.00107968	0.00003262	0.0324	970	1002.04	-35.32	976.72	30.00	1006.72	36.72	3.79%
2020-02-04T11:35:00.610Z	9206.04	0.10566449	972.75	10	0.00108436	0.00003262	0.0327	980	1012.07	-39.32	982.75	30.00	1012.75	32.75	3.34%
2020-02-04T14:35:00.561Z	9120.83	0.10674885	973.64	10	0.0010942	0.00003262	0.0330	990	1022.10	-48.46	983.64	30.00	1013.64	23.64	2.39%
2020-02-04T17:35:00.542Z	9184.19	0.10784305	990.45	10	0.00108665	0.00003262	0.0333	1000	1032.13	-41.68	1000.45	30.00	1030.45	30.45	3.05%
2020-02-05T02:35:00.461Z	9153.38	0.10892970	997.07	10	0.00109031	0.00009786	0.1010	1010	1042.23	-45.16	1007.07	30.00	1037.07	27.07	2.68%
2020-02-05T05:35:00.531Z	9218.55	0.11002001	1014.22	10	0.00108253	0.00003262	0.0340	1020	1052.26	-38.04	1024.22	30.00	1054.22	34.22	3.35%
2020-02-05T08:35:00.490Z	9220.87	0.11110254	1024.46	10	0.00108233	0.00003262	0.0343	1030	1062.29	-37.83	1034.46	30.00	1064.46	34.46	3.35%
2020-02-05T11:35:00.442Z	9368.21	0.11218487	1050.97	10	0.00106502	0.00003262	0.0347	1040	1072.32	-21.35	1060.97	30.00	1090.97	50.97	4.90%
2020-02-05T14:35:00.430Z	9431.39	0.11324989	1068.10	10	0.00105817	0.00003262	0.0350	1050	1082.35	-14.25	1078.10	30.00	1108.10	58.1	5.53%
2020-02-05T17:35:03.813Z	9555.15	0.11430806	1092.23	10	0.00104464	0.00003263	0.0353	1060	1092.39	-0.15	1102.23	30.00	1132.23	72.23	6.81%
2020-02-05T20:35:04.168Z	9669.27	0.11535270	1115.38	(10)	-0.00103413	0.00003262	0.0356	1060	1102.43	12.95	1105.38	40.00	1145.38	85.38	8.05%
2020-02-05T23:35:00.673Z	9645.13	0.11431857	1102.62	10	0.00103472	0.00003261	0.0359	1070	1112.47	-9.85	1112.62	40.00	1152.62	82.62	7.72%
2020-02-06T00:35:00.275Z	9564.43	0.11535329	1103.29	10	0.0010434	0.00001087	0.0121	1080	1122.48	-19.19	1113.29	40.00	1153.29	73.29	6.79%
2020-02-06T02:35:00.523Z	9571.37	0.11639669	1114.08	10	0.0010423	0.00002175	0.0244	1090	1132.50	-18.43	1124.08	40.00	1164.08	74.08	6.80%
2020-02-06T04:35:00.838Z	9634.00	0.11743899	1131.41	10	0.00103591	0.00002175	0.0246	1100	1142.52	-11.12	1141.41	40.00	1181.41	81.41	7.40%
2020-02-06T16:35:01.046Z	9769.84	0.11847490	1157.48	(10)	-0.00102355	0.00013048	0.1491	1100	1152.67	4.81	1147.48	50.00	1197.48	97.48	8.86%
2020-02-06T18:35:00.996Z	9737.83	0.11745135	1143.72	10	0.00102508	0.00002175	0.0251	1110	1162.70	-18.97	1153.72	50.00	1203.72	93.72	8.44%
2020-02-06T20:35:00.429Z	9774.12	0.11847643	1158.00	10	0.00102099	0.00002174	0.0253	1120	1172.73	-14.72	1168.00	50.00	1218.00	98	8.75%
2020-02-06T22:35:00.434Z	9707.11	0.11949742	1159.97	10	0.00102812	0.00002175	0.0255	1130	1182.76	-22.78	1169.97	50.00	1219.97	89.97	7.96%
2020-02-07T00:35:00.395Z	9793.26	0.12052554	1180.34	10	0.00101907	0.00002175	0.0257	1140	1192.79	-12.45	1190.34	50.00	1240.34	100.34	8.80%
2020-02-07T02:35:00.474Z	9835.19	0.12154461	1195.41	10	0.00101472	0.00002175	0.0259	1150	1202.82	-7.4	1205.41	50.00	1255.41	105.41	9.17%
2020-02-07T04:35:00.420Z	9784.14	0.12255933	1199.14	10	0.00102002	0.00002175	0.0262	1160	1212.85	-13.71	1209.14	50.00	1259.14	99.14	8.55%
2020-02-07T06:35:00.427Z	9767.18	0.12357935	1207.02	10	0.00102185	0.00002175	0.0264	1170	1222.88	-15.85	1217.02	50.00	1267.02	97.02	8.29%
2020-02-07T08:35:00.332Z	9760.77	0.12460120	1216.20	10	0.00102246	0.00002175	0.0266	1180	1232.91	-16.7	1226.20	50.00	1276.20	96.2	8.15%
2020-02-07T10:35:00.676Z	9812.57	0.12562366	1232.69	10	0.00101693	0.00002175	0.0268	1190	1242.94	-10.25	1242.69	50.00	1292.69	102.69	8.63%
2020-02-07T12:35:00.424Z	9760.00	0.12664059	1236.01	10	0.00102254	0.00002175	0.0270	1200	1252.97	-16.95	1246.01	50.00	1296.01	96.01	8.00%
2020-02-07T14:35:00.431Z	9789.07	0.12766313	1249.70	10	0.0010193	0.00002175	0.0272	1210	1263.00	-13.29	1259.70	50.00	1309.70	99.7	8.24%
2020-02-07T16:35:00.683Z	9783.09	0.12868243	1258.91	10	0.00102013	0.00002175	0.0275	1220	1273.03	-14.12	1268.91	50.00	1318.91	98.91	8.11%
2020-02-07T18:35:00.404Z	9783.19	0.12970256	1268.90	10	0.00102012	0.00002175	0.0277	1230	1283.06	-14.15	1278.90	50.00	1328.90	98.9	8.04%
2020-02-07T20:35:00.405Z	9757.34	0.13072268	1275.51	10	0.00102282	0.00002175	0.0279	1240	1293.09	-17.58	1285.51	50.00	1335.51	95.51	7.70%
2020-02-07T22:35:00.338Z	9772.31	0.13174550	1287.46	10	0.00102125	0.00002175	0.0281	1250	1303.12	-15.66	1297.46	50.00	1347.46	97.46	7.80%
2020-02-08T00:35:00.437Z	9789.93	0.13276675	1299.78	10	0.00101944	0.00002175	0.0283	1260	1313.15	-13.37	1309.78	50.00	1359.78	99.78	7.92%
2020-02-08T02:35:00.574Z	9734.54	0.13378619	1302.35	10	0.00102521	0.00002175	0.0286	1270	1323.18	-20.83	1312.35	50.00	1362.35	92.35	7.27%
2020-02-08T04:35:00.509Z	9728.09	0.13481140	1311.46	10	0.00102589	0.00002175	0.0288	1280	1333.21	-21.75	1321.46	50.00	1371.46	91.46	7.15%
2020-02-08T06:35:00.408Z	9757.34	0.13583729	1325.41	10	0.00102282	0.00002175	0.0290	1290	1343.24	-17.83	1335.41	50.00	1385.41	95.41	7.40%
2020-02-08T08:35:00.456Z	9781.15	0.13686011	1338.65	10	0.00102061	0.00002175	0.0292	1300	1353.27	-14.62	1348.65	50.00	1398.65	98.65	7.59%
2020-02-08T10:35:00.751Z	9813.11	0.13788072	1353.04	10	0.00101738	0.00002175	0.0294	1310	1363.30	-10.26	1363.04	50.00	1413.04	103.04	7.87%
2020-02-08T12:35:00.752Z	9814.10	0.13889810	1363.16	10	0.00101651	0.00002175	0.0296	1320	1373.33	-10.17	1373.16	50.00	1423.16	103.16	7.82%
2020-02-08T14:35:01.484Z	9822.93	0.13991461	1374.37	10	0.00101599	0.00002175	0.0299	1330	1383.36	-8.99	1384.37	50.00	1434.37	104.37	7.85%
2020-02-08T16:35:04.211Z	9864.25	0.14093060	1390.17	10	0.00101166	0.00002175	0.0301	1340	1393.39	-3.22	1400.17	50.00	1450.17	110.17	8.22%
2020-02-08T18:35:04.251Z	9853.42	0.14194226	1398.62	10	0.00101285	0.00002175	0.0303	1350	1403.42	-4.8	1408.62	50.00	1458.62	108.62	8.05%
2020-02-08T20:35:07.893Z	9868.91	0.14295511	1410.81	10	0.00101115	0.00002176	0.0305	1360	1413.45	-2.64	1420.81	50.00	1470.81	110.81	8.15%
2020-02-08T22:35:00.553Z	9884.11	0.14396626	1422.98	10	0.0010097	0.00002172	0.0307	1370	1423.48	-0.5	1432.98	50.00	1482.98	112.98	8.25%
2020-02-09T00:35:00.444Z	9928.56	0.14497596	1439.40	(10)	-0.00100726	0.00002175	0.0310	1370	1433.51	5.89	1429.40	60.00	1489.40	119.4	8.72%
2020-02-09T02:35:00.462Z	9974.07	0.14396870	1435.95	10	0.00100059	0.00002175	0.0312	1380	1443.54	-7.59	1445.95	60.00	1505.95	125.95	9.13%
2020-02-09T04:35:00.861Z	10121.56	0.14496929	1467.32	(10)	-0.00098798	0.00002175	0.0314	1380	1453.57	13.74	1457.32	70.00	1527.32	147.32	10.68%
2020-02-09T06:35:00.697Z	10125.97	0.14398131	1457.95	10	0.00098558	0.00002175	0.0316	1390	1463.60	-5.65	1467.95	70.00	1537.95	147.95	10.64%
2020-02-09T08:35:00.409Z	10125.23	0.14496689	1467.82	10	0.00098566	0.00002175	0.0318	1400	1473.63	-5.81	1477.82	70.00	1547.82	147.82	10.56%
2020-02-09T10:35:00.431Z	10096.37	0.14595255	1473.59	10	0.00098847	0.00002175	0.0320	1410	1483.66	-10.07	1483.59	70.00	1553.59	143.59	10.18%
2020-02-09T12:35:00.416Z	10140.00	0.14694102	1489.98	10	0.00098401	0.00002175	0.0323	1420	1493.69	-3.71	1499.98	70.00	1569.98	149.98	10.56%
2020-02-09T14:35:00.436Z	10114.14	0.14792503	1496.13	10	0.00098674	0.00002175	0.0325	1430	1503.72	-7.59	1506.13	70.00	1576.13	146.13	10.22%
2020-02-09T16:35:00.862Z	10081.01	0.14891177	1501.18	10	0.00098998	0.00002175	0.0327	1440	1513.75	-12.57	1511.18	70.00	1581.18	141.18	9.80%
2020-02-09T18:35:00.468Z	10080.16	0.14990175	1511.03	10	0.00099006	0.00002174	0.0329	1450	1523.78	-12.75	1521.03	70.00	1591.03	141.03	9.73%
2020-02-09T20:35:00.707Z	10072.24	0.15089181	1519.82	10	0.00099084	0.00002175	0.0331	1460	1533.81	-13.99	1529.82	70.00	1599.82	139.82	9.58%
2020-02-09T22:35:00.787Z	10111.31	0.15188265	1535.73	10	0.00098701	0.00002175	0.0334	1470	1543.84	-8.11	1545.73	70.00	1615.73	145.73	9.91%
2020-02-10T00:35:00.445Z	10163.60	0.15286966	1553.71	10	0.00098193	0.00002175	0.0336	1480	1553.87	-0.17	1563.71	70.00	1633.71	153.71	10.39%
2020-02-10T02:35:00.673Z	10127.56	0.15385159	1558.14	10	0.00098543	0.00002175	0.0338	1490	1563.90	-5.76	1568.14	70.00	1638.14	148.14	9.94%
2020-02-10T04:35:01.367Z	10048.12	0.15483702	1555.82	10	0.00099322	0.00002175	0.0340	1500	1573.93	-18.11	1565.82	70.00	1635.82	135.82	9.05%
2020-02-10T06:35:00.406Z	9994.52	0.15583024	1557.45	10	0.00099855	0.00002174	0.0342	1510	1583.96	-26.52	1567.45	70.00	1637.45	127.45	8.44%
2020-02-10T08:35:00.353Z	9904.22	0.15682879	1553.27	10	0.00100773	0.00002175	0.0344	1520	1593.99	-40.73	1563.27	70.00	1633.27	113.27	7.45%
2020-02-10T10:35:00.433Z	9825.84	0.15783652	1550.88	10	0.00101569	0.00002175	0.0347	1530	1604.02	-53.15	1560.88	70.00	1630.88	100.88	6.59%
2020-02-10T12:35:00.425Z	9803.32	0.15885221	1557.28	10	0.00101802	0.00002175	0.0349	1540	1614.05	-56.78	1567.28	70.00	1637.28	97.28	6.32%
2020-02-10T14:35:00.425Z	9825.50	0.15987023	1570.80	10	0.00101572	0.00002175	0.0351	1550	1624.09	-53.28	1580.80	70.00	1650.80	100.8	6.50%
